name,id,nametype,recclass,mass (g),fall,year,lat,lng,GeoLocation
Dhofar 1414,35502,Valid,L~6,45.59,Found,2001,19.19477,54.65712,"(19.19477, 54.65712)"
Dhofar 1415,35503,Valid,L~5,61.4,Found,2001,19.18973,54.6518,"(19.18973, 54.6518)"
Dhofar 1416,35504,Valid,L~6,49.74,Found,2001,19.1112,54.61523,"(19.1112, 54.61523)"
Dhofar 1417,35505,Valid,L~5,5.52,Found,2001,19.10735,54.61293,"(19.10735, 54.61293)"
Dhofar 1418,35506,Valid,L~6,78.44,Found,2001,19.13882,54.87985,"(19.13882, 54.87985)"
Dhofar 1419,35507,Valid,L~6,47.14,Found,2001,19.1382,54.67448,"(19.1382, 54.67448)"
Dhofar 1420,35508,Valid,L~5,81.81,Found,2001,19.15535,54.71392,"(19.15535, 54.71392)"
Dhofar 1421,35509,Valid,H~5,110.8,Found,2001,19.15725,54.71652,"(19.15725, 54.71652)"
Dhofar 1422,35510,Valid,H~5,35.22,Found,2001,19.19607,54.88028,"(19.19607, 54.88028)"
Dhofar 1423,35511,Valid,L~6,53.58,Found,2001,19.19707,54.6703,"(19.19707, 54.6703)"
Dhofar 1424,35512,Valid,H~6,53.39,Found,2001,19.19335,54.66395,"(19.19335, 54.66395)"
Dhofar 1425,35513,Valid,H~6,106.63,Found,2001,19.20077,54.78503,"(19.20077, 54.78503)"
Dhofar 1426,35514,Valid,H~5,42850,Found,2001,19.173,54.70407,"(19.173, 54.70407)"
Dhofar 1427,35515,Valid,Ureilite,12.92,Found,2001,19.11285,54.81877,"(19.11285, 54.81877)"
Dhofar 1443,48545,Valid,Lunar,36.7,Found,2001,18.41667,54.425,"(18.41667, 54.425)"
Dhofar 1754,57138,Valid,Howardite,580,Found,2001,19.393,54.55417,"(19.393, 54.55417)"
Dhofar 209,6993,Valid,H4,111,Found,2001,18.49333,54.25167,"(18.49333, 54.25167)"
Dhofar 211,6995,Valid,H4,255,Found,2001,18.25667,54.18167,"(18.25667, 54.18167)"
Dhofar 214,6998,Valid,H6,11,Found,2001,19.04333,54.555,"(19.04333, 54.555)"
Dhofar 215,6999,Valid,H4,86,Found,2001,18.535,54.32167,"(18.535, 54.32167)"
Dhofar 216,7000,Valid,L6,70,Found,2001,18.59833,54.32167,"(18.59833, 54.32167)"
Dhofar 218,7002,Valid,H4,570,Found,2001,18.685,54.40667,"(18.685, 54.40667)"
Dhofar 219,7003,Valid,H5,99,Found,2001,18.14,54.16167,"(18.14, 54.16167)"
Dhofar 220,7004,Valid,H4,132,Found,2001,18.485,54.315,"(18.485, 54.315)"
Dhofar 224,7008,Valid,H4,14974,Found,2001,19.15833,54.57333,"(19.15833, 54.57333)"
Dhofar 225,7009,Valid,CM-an,90,Found,2001,18.36,54.18833,"(18.36, 54.18833)"
Dhofar 226,7010,Valid,H6,62,Found,2001,19.11167,54.82833,"(19.11167, 54.82833)"
Dhofar 227,7011,Valid,L6,50,Found,2001,18.99,54.6,"(18.99, 54.6)"
Dhofar 228,7012,Valid,L6,3452,Found,2001,19.15,54.58333,"(19.15, 54.58333)"
Dhofar 230,7014,Valid,H4,144,Found,2001,18.99833,54.585,"(18.99833, 54.585)"
Dhofar 231,7015,Valid,H4,1780,Found,2001,18.79167,54.57667,"(18.79167, 54.57667)"
Dhofar 240,7023,Valid,L5,82.6,Found,2001,19.148,54.77783,"(19.148, 54.77783)"
Dhofar 241,7024,Valid,H5/6,451.8,Found,2001,18.65183,54.77383,"(18.65183, 54.77383)"
Dhofar 242,7025,Valid,H5,58.4,Found,2001,18.62717,54.75083,"(18.62717, 54.75083)"
Dhofar 243,7026,Valid,H6,185.3,Found,2001,18.62317,54.7285,"(18.62317, 54.7285)"
Dhofar 244,7027,Valid,H5,178.3,Found,2001,18.6305,54.73283,"(18.6305, 54.73283)"
Dhofar 245,7028,Valid,L6,1074.6,Found,2001,18.663,54.71183,"(18.663, 54.71183)"
Dhofar 246,7029,Valid,H5,50,Found,2001,18.66933,54.728,"(18.66933, 54.728)"
Dhofar 247,7030,Valid,H6,97.8,Found,2001,18.98567,54.60083,"(18.98567, 54.60083)"
Dhofar 248,7031,Valid,LL6,38.3,Found,2001,18.98583,54.60067,"(18.98583, 54.60067)"
Dhofar 249,7032,Valid,H6,36.6,Found,2001,18.98667,54.60217,"(18.98667, 54.60217)"
Dhofar 250,7033,Valid,L6,585.7,Found,2001,19.1225,54.67333,"(19.1225, 54.67333)"
Dhofar 251,7034,Valid,L6,12.7,Found,2001,19.3015,54.735,"(19.3015, 54.735)"
Dhofar 252,7035,Valid,H3,64.3,Found,2001,18.5985,54.03383,"(18.5985, 54.03383)"
Dhofar 253,7036,Valid,H4/5,413,Found,2001,18.62467,54.09667,"(18.62467, 54.09667)"
Dhofar 254,7037,Valid,L6,191.8,Found,2001,18.70317,54.28667,"(18.70317, 54.28667)"
Dhofar 255,7038,Valid,H6,11.3,Found,2001,18.745,54.38517,"(18.745, 54.38517)"
Dhofar 256,7039,Valid,H6,1465.4,Found,2001,18.74583,54.38433,"(18.74583, 54.38433)"
Dhofar 257,7040,Valid,H6,2520.1,Found,2001,18.74667,54.38333,"(18.74667, 54.38333)"
Dhofar 258,7041,Valid,H5,110.2,Found,2001,18.70933,54.303,"(18.70933, 54.303)"
Dhofar 259,7042,Valid,L6,48.6,Found,2001,18.78683,54.25167,"(18.78683, 54.25167)"
Dhofar 260,7043,Valid,L6,6574.4,Found,2001,18.7865,54.2505,"(18.7865, 54.2505)"
Dhofar 261,7044,Valid,H4/5,787.5,Found,2001,19.15383,54.71933,"(19.15383, 54.71933)"
Dhofar 262,7045,Valid,H6,291.8,Found,2001,18.27733,54.25533,"(18.27733, 54.25533)"
Dhofar 263,7046,Valid,LL6,1698.1,Found,2001,18.34583,54.40067,"(18.34583, 54.40067)"
Dhofar 264,7047,Valid,L6,474.4,Found,2001,18.347,54.4155,"(18.347, 54.4155)"
Dhofar 265,7048,Valid,L4,324.3,Found,2001,18.60283,54.45517,"(18.60283, 54.45517)"
Dhofar 266,7049,Valid,H5,85.6,Found,2001,18.75783,54.4365,"(18.75783, 54.4365)"
Dhofar 270,7053,Valid,LL5-6,50,Found,2001,18.32833,54.15167,"(18.32833, 54.15167)"
Dhofar 272,7055,Valid,L5,2073,Found,2001,18.43833,54.11833,"(18.43833, 54.11833)"
Dhofar 273,7056,Valid,L5,2085,Found,2001,18.375,54.14833,"(18.375, 54.14833)"
Dhofar 274,7057,Valid,L6,2475,Found,2001,18.06333,54.05,"(18.06333, 54.05)"
Dhofar 275,7058,Valid,Eucrite,353,Found,2001,19.15167,54.775,"(19.15167, 54.775)"
Dhofar 276,7059,Valid,H5,7285,Found,2001,18.65,54.135,"(18.65, 54.135)"
Dhofar 277,7060,Valid,L6,1930,Found,2001,18.34833,54.33667,"(18.34833, 54.33667)"
Dhofar 278,7061,Valid,L6,1666,Found,2001,18.66833,54.66667,"(18.66833, 54.66667)"
Dhofar 279,7062,Valid,L6,1932,Found,2001,18.265,54.33833,"(18.265, 54.33833)"
Dhofar 280,7063,Valid,Lunar (anorth),251.2,Found,2001,19.32667,54.78333,"(19.32667, 54.78333)"
Dhofar 281,7064,Valid,L3.8,4936,Found,2001,18.575,54.29833,"(18.575, 54.29833)"
Dhofar 282,7065,Valid,L6,928,Found,2001,19.03333,54.62833,"(19.03333, 54.62833)"
Dhofar 283,7066,Valid,H6,1788,Found,2001,18.44,54.01833,"(18.44, 54.01833)"
Dhofar 284,7067,Valid,L6,1337,Found,2001,18.46333,54.03,"(18.46333, 54.03)"
Dhofar 285,7068,Valid,Eucrite-pmict,216,Found,2001,18.43333,54.17,"(18.43333, 54.17)"
Dhofar 286,7069,Valid,L6,1453,Found,2001,18.12667,54.115,"(18.12667, 54.115)"
Dhofar 287,7070,Valid,Lunar (basalt),154,Found,2001,18.40333,54.14667,"(18.40333, 54.14667)"
Dhofar 288,7071,Valid,L6,996,Found,2001,18.49333,54.13333,"(18.49333, 54.13333)"
Dhofar 289,7072,Valid,H6,1180,Found,2001,18.33333,54.19333,"(18.33333, 54.19333)"
Dhofar 290,7073,Valid,Acapulcoite,62,Found,2001,19.315,54.84333,"(19.315, 54.84333)"
Dhofar 293,7076,Valid,L5,2366,Found,2001,19.10667,54.85833,"(19.10667, 54.85833)"
Dhofar 294,7077,Valid,H3.9,5988,Found,2001,18.61333,54.5,"(18.61333, 54.5)"
Dhofar 297,7080,Valid,L6,698,Found,2001,18.47167,54.15333,"(18.47167, 54.15333)"
Dhofar 298,7081,Valid,H6,677,Found,2001,18.17667,54.26333,"(18.17667, 54.26333)"
Dhofar 299,7082,Valid,L3.9,410,Found,2001,18.54667,54.31,"(18.54667, 54.31)"
Dhofar 300,7083,Valid,Eucrite,624,Found,2001,18.40333,54.14333,"(18.40333, 54.14333)"
Dhofar 301,7084,Valid,Lunar (anorth),9,Found,2001,18.40167,54.14833,"(18.40167, 54.14833)"
Dhofar 302,7085,Valid,Lunar (anorth),3.83,Found,2001,19.32667,54.785,"(19.32667, 54.785)"
Dhofar 303,7086,Valid,Lunar (anorth),4.15,Found,2001,19.33,54.78333,"(19.33, 54.78333)"
Dhofar 304,7087,Valid,Lunar (anorth),10,Found,2001,18.40333,54.15,"(18.40333, 54.15)"
Dhofar 305,7088,Valid,Lunar (anorth),34.11,Found,2001,19.33,54.78333,"(19.33, 54.78333)"
Dhofar 306,7089,Valid,Lunar (anorth),12.86,Found,2001,19.32833,54.785,"(19.32833, 54.785)"
Dhofar 307,7090,Valid,Lunar (anorth),50,Found,2001,19.32833,54.78167,"(19.32833, 54.78167)"
Dhofar 308,7091,Valid,Lunar (anorth),2,Found,2001,18.40333,54.15,"(18.40333, 54.15)"
Dhofar 311,7094,Valid,Lunar (anorth),4,Found,2001,19.32667,54.78333,"(19.32667, 54.78333)"
Dhofar 312,7095,Valid,Acapulcoite,354,Found,2001,18.98833,54.605,"(18.98833, 54.605)"
Dhofar 313,7096,Valid,H5,200,Found,2001,18.45167,54.03167,"(18.45167, 54.03167)"
Dhofar 314,7097,Valid,L6,501,Found,2001,19.31833,54.73,"(19.31833, 54.73)"
Dhofar 315,7098,Valid,H5,411.25,Found,2001,19.35333,54.825,"(19.35333, 54.825)"
Dhofar 316,7099,Valid,L6,3215,Found,2001,19.155,54.78667,"(19.155, 54.78667)"
Dhofar 317,7100,Valid,L5,2897,Found,2001,18.58833,54.01833,"(18.58833, 54.01833)"
Dhofar 318,7101,Valid,L6,522,Found,2001,18.18,54.175,"(18.18, 54.175)"
Dhofar 320,7103,Valid,L6,413,Found,2001,19.03833,54.61167,"(19.03833, 54.61167)"
Dhofar 321,7104,Valid,H4,594,Found,2001,18.34833,54.28667,"(18.34833, 54.28667)"
Dhofar 323,7106,Valid,H5,688,Found,2001,18.21833,54.10667,"(18.21833, 54.10667)"
Dhofar 324,7107,Valid,H6,448,Found,2001,18.90333,54.57833,"(18.90333, 54.57833)"
Dhofar 325,7108,Valid,L3.5,584,Found,2001,18.48167,54.135,"(18.48167, 54.135)"
Dhofar 327,7110,Valid,L6,421,Found,2001,18.38833,54.13333,"(18.38833, 54.13333)"
Dhofar 336,7119,Valid,L6,468,Found,2001,18.755,54.58,"(18.755, 54.58)"
Dhofar 337,7120,Valid,L5,580,Found,2001,18.72667,54.675,"(18.72667, 54.675)"
Dhofar 338,7121,Valid,H4,1140,Found,2001,18.76167,54.70333,"(18.76167, 54.70333)"
Dhofar 339,7122,Valid,L6,94,Found,2001,18.64,54.56,"(18.64, 54.56)"
Dhofar 342,7125,Valid,H5,58,Found,2001,18.32833,54.035,"(18.32833, 54.035)"
Dhofar 343,7126,Valid,H5,62,Found,2001,18.345,54.19667,"(18.345, 54.19667)"
Dhofar 344,7127,Valid,H5,76,Found,2001,18.44333,54.21667,"(18.44333, 54.21667)"
Dhofar 346,7129,Valid,H5,1345,Found,2001,18.915,54.6,"(18.915, 54.6)"
Dhofar 347,7130,Valid,L6,62,Found,2001,18.57333,54.45667,"(18.57333, 54.45667)"
Dhofar 348,7131,Valid,L5,419,Found,2001,18.48333,54.325,"(18.48333, 54.325)"
Dhofar 349,7132,Valid,L6,412,Found,2001,18.455,54.28,"(18.455, 54.28)"
Dhofar 350,7133,Valid,H5,112,Found,2001,18.82167,54.22667,"(18.82167, 54.22667)"
Dhofar 380,7162,Valid,H5,111,Found,2001,19.10745,54.80967,"(19.10745, 54.80967)"
Dhofar 381,7163,Valid,H5,680,Found,2001,19.10633,54.81735,"(19.10633, 54.81735)"
Dhofar 382,7164,Valid,H5/6,151,Found,2001,19.10633,54.81733,"(19.10633, 54.81733)"
Dhofar 383,7165,Valid,H5,139,Found,2001,19.1073,54.81752,"(19.1073, 54.81752)"
Dhofar 384,7166,Valid,H5,49,Found,2001,19.10677,54.82085,"(19.10677, 54.82085)"
Dhofar 385,7167,Valid,H5,480,Found,2001,19.11203,54.8059,"(19.11203, 54.8059)"
Dhofar 386,7168,Valid,H5/6,138,Found,2001,19.10322,54.79433,"(19.10322, 54.79433)"
Dhofar 387,7169,Valid,L6,491,Found,2001,19.10593,54.81028,"(19.10593, 54.81028)"
Dhofar 388,7170,Valid,H5,126,Found,2001,19.10895,54.81452,"(19.10895, 54.81452)"
Dhofar 389,7171,Valid,H5,160,Found,2001,19.10847,54.79945,"(19.10847, 54.79945)"
Dhofar 390,7172,Valid,L5/6,54,Found,2001,19.13353,54.80995,"(19.13353, 54.80995)"
Dhofar 391,7173,Valid,H5/6,284,Found,2001,19.10742,54.8195,"(19.10742, 54.8195)"
Dhofar 392,7174,Valid,H5/6,131,Found,2001,19.13333,54.81827,"(19.13333, 54.81827)"
Dhofar 393,7175,Valid,H5,5000,Found,2001,19.13922,54.83312,"(19.13922, 54.83312)"
Dhofar 394,7176,Valid,H5,1057,Found,2001,19.03612,54.88805,"(19.03612, 54.88805)"
Dhofar 395,7177,Valid,H6,1168,Found,2001,19.03642,54.88535,"(19.03642, 54.88535)"
Dhofar 396,7178,Valid,H5,1033,Found,2001,19.03585,54.88523,"(19.03585, 54.88523)"
Dhofar 397,7179,Valid,H5,1176,Found,2001,19.0388,54.88197,"(19.0388, 54.88197)"
Dhofar 398,7180,Valid,H5/6,574,Found,2001,19.0949,54.80253,"(19.0949, 54.80253)"
Dhofar 399,7181,Valid,L6,283,Found,2001,18.2209,54.70118,"(18.2209, 54.70118)"
Dhofar 400,7182,Valid,L5,492,Found,2001,19.28818,54.5391,"(19.28818, 54.5391)"
Dhofar 401,7183,Valid,L5/6,1304,Found,2001,19.30018,54.5332,"(19.30018, 54.5332)"
Dhofar 402,7184,Valid,H6,140,Found,2001,19.30017,54.53572,"(19.30017, 54.53572)"
Dhofar 403,7185,Valid,L5/6,409,Found,2001,19.29363,54.53803,"(19.29363, 54.53803)"
Dhofar 404,7186,Valid,H5,594,Found,2001,19.30042,54.53087,"(19.30042, 54.53087)"
Dhofar 405,7187,Valid,H5,8000,Found,2001,19.3023,54.53087,"(19.3023, 54.53087)"
Dhofar 407,7188,Valid,L5,403,Found,2001,19.28503,54.53413,"(19.28503, 54.53413)"
Dhofar 408,7189,Valid,L6,2355,Found,2001,18.6874,54.12648,"(18.6874, 54.12648)"
Dhofar 409,7190,Valid,H5,162,Found,2001,18.70388,54.20318,"(18.70388, 54.20318)"
Dhofar 410,7191,Valid,H5/6,620,Found,2001,18.74142,54.1933,"(18.74142, 54.1933)"
Dhofar 412,7192,Valid,H6,478,Found,2001,18.8213,54.34747,"(18.8213, 54.34747)"
Dhofar 414,7193,Valid,L6,5156,Found,2001,18.77153,54.24288,"(18.77153, 54.24288)"
Dhofar 416,7194,Valid,L/LL3,281,Found,2001,18.76427,54.23325,"(18.76427, 54.23325)"
Dhofar 417,7195,Valid,H4/5,161,Found,2001,18.76392,54.23132,"(18.76392, 54.23132)"
Dhofar 418,7196,Valid,H6,958,Found,2001,18.81485,54.4282,"(18.81485, 54.4282)"
Dhofar 419,7197,Valid,H6,68,Found,2001,18.76272,54.27838,"(18.76272, 54.27838)"
Dhofar 420,7198,Valid,L5/6,966,Found,2001,18.76272,54.27838,"(18.76272, 54.27838)"
Dhofar 421,7199,Valid,LL5,337,Found,2001,18.77178,54.22735,"(18.77178, 54.22735)"
Dhofar 422,7200,Valid,H6,90,Found,2001,18.61625,54.73523,"(18.61625, 54.73523)"
Dhofar 423,7201,Valid,H4/5,362,Found,2001,18.6169,54.73017,"(18.6169, 54.73017)"
Dhofar 424,7202,Valid,L6,67,Found,2001,18.618,54.72692,"(18.618, 54.72692)"
Dhofar 425,7203,Valid,L5,248,Found,2001,18.62705,54.70933,"(18.62705, 54.70933)"
Dhofar 426,7204,Valid,L6,196,Found,2001,18.70828,54.57485,"(18.70828, 54.57485)"
