name,id,nametype,recclass,mass (g),fall,year,lat,lng,GeoLocation
Northwest Africa 7761,57206,Valid,H5,91,Found,2011,0,0,"(0.0, 0.0)"
Northwest Africa 7762,57207,Valid,L5,269,Found,2011,0,0,"(0.0, 0.0)"
Northwest Africa 7763,57349,Valid,H4,95,Found,2011,0,0,"(0.0, 0.0)"
Northwest Africa 7764,57208,Valid,L5,31.5,Found,2011,0,0,"(0.0, 0.0)"
Northwest Africa 7765,57209,Valid,H4,49.8,Found,2011,0,0,"(0.0, 0.0)"
Northwest Africa 7766,57350,Valid,EL6,71.9,Found,2011,0,0,"(0.0, 0.0)"
Northwest Africa 7769,57210,Valid,H6,30.1,Found,2011,0,0,"(0.0, 0.0)"
O'Malley 002,54931,Valid,L5,4.6,Found,2011,-30.99311,131.33253,"(-30.99311, 131.33253)"
O'Malley 003,54932,Valid,H6,11.1,Found,2011,-30.98622,131.33211,"(-30.98622, 131.33211)"
O'Malley 004,54933,Valid,LL6,19,Found,2011,-30.62472,131.47064,"(-30.62472, 131.47064)"
O'Malley 005,54934,Valid,H5,0.7,Found,2011,-30.65364,131.47389,"(-30.65364, 131.47389)"
O'Malley 006,54935,Valid,H5,2.3,Found,2011,-30.657,131.47814,"(-30.657, 131.47814)"
O'Malley 007,54936,Valid,H5,24.3,Found,2011,-30.69047,131.47353,"(-30.69047, 131.47353)"
O'Malley 008,54937,Valid,L6,3.4,Found,2011,-30.75806,131.44803,"(-30.75806, 131.44803)"
O'Malley 009,54938,Valid,H4,8.4,Found,2011,-30.93383,131.36169,"(-30.93383, 131.36169)"
O'Malley 010,54939,Valid,L5,52.9,Found,2011,-30.93417,131.36111,"(-30.93417, 131.36111)"
O'Malley 011,54940,Valid,L6,33.6,Found,2011,-30.89344,131.39,"(-30.89344, 131.39)"
O'Malley 012,54941,Valid,L4,14.1,Found,2011,-30.89281,131.39142,"(-30.89281, 131.39142)"
O'Malley 013,54942,Valid,L4,7.3,Found,2011,-30.88561,131.38197,"(-30.88561, 131.38197)"
O'Malley 014,54943,Valid,H6,9.4,Found,2011,-30.88517,131.38011,"(-30.88517, 131.38011)"
O'Malley 015,54944,Valid,L5,63.9,Found,2011,-30.53842,131.25525,"(-30.53842, 131.25525)"
O'Malley 016,54945,Valid,H4,17.5,Found,2011,-30.54019,131.25508,"(-30.54019, 131.25508)"
O'Malley 017,54946,Valid,L6,4.9,Found,2011,-30.54478,131.25928,"(-30.54478, 131.25928)"
O'Malley 018,54947,Valid,H4,105.2,Found,2011,-30.98789,131.34067,"(-30.98789, 131.34067)"
O'Malley 019,54948,Valid,L6,786.3,Found,2011,-30.98036,131.34456,"(-30.98036, 131.34456)"
Österplana 064,56163,Relict,Relict OC,0,Found,2011,58.58333,13.43333,"(58.58333, 13.43333)"
Paposo 002,54773,Valid,L/LL4,2407,Found,2011,-25,-70.46667,"(-25.0, -70.46667)"
Paposo 003,55618,Valid,H6,368,Found,2011,-25,-70.46667,"(-25.0, -70.46667)"
Paposo 004,57171,Valid,L3.1,8250,Found,2011,-25,-70.46667,"(-25.0, -70.46667)"
Paposo 005,57200,Valid,H5,1802,Found,2011,-25,-70.46667,"(-25.0, -70.46667)"
Paposo 008,57339,Valid,H~5,1035,Found,2011,-25,-70.46667,"(-25.0, -70.46667)"
Paposo 009,57340,Valid,H~5,120,Found,2011,-25,-70.46667,"(-25.0, -70.46667)"
Paposo 010,57341,Valid,H~6,1569,Found,2011,-25,-70.46667,"(-25.0, -70.46667)"
Pingrup,55547,Valid,H5-melt breccia,1213,Found,2011,-33.58316,118.65662,"(-33.58316, 118.65662)"
Powell Peak 001,54561,Valid,H6,42.8,Found,2011,34.68222,-114.33046,"(34.68222, -114.33046)"
Ramlat as Sahmah 424,55561,Valid,L6,80,Found,2011,20.31322,56.48333,"(20.31322, 56.48333)"
Ramlat as Sahmah 425,55562,Valid,H5,263,Found,2011,20.33245,56.47362,"(20.33245, 56.47362)"
Rio Rancho,55670,Valid,L6,1001,Found,2011,35.3,-106.63333,"(35.3, -106.63333)"
Sayh al Uhaymir 537,55586,Valid,Eucrite-pmict,32.4,Found,2011,20.39561,56.63589,"(20.39561, 56.63589)"
Sayh al Uhaymir 538,55553,Valid,L6,154,Found,2011,21.10707,57.04363,"(21.10707, 57.04363)"
Sayh al Uhaymir 539,55554,Valid,L6,34,Found,2011,21.0597,57.27632,"(21.0597, 57.27632)"
Sayh al Uhaymir 540,55555,Valid,L6,120,Found,2011,21.05918,57.2762,"(21.05918, 57.2762)"
Sayh al Uhaymir 541,55556,Valid,H6,3298,Found,2011,20.76578,57.28332,"(20.76578, 57.28332)"
Sayh al Uhaymir 542,55557,Valid,H6,2850,Found,2011,20.51228,57.28327,"(20.51228, 57.28327)"
Sayh al Uhaymir 543,55558,Valid,L5/6,3404,Found,2011,20.51182,57.28693,"(20.51182, 57.28693)"
Sayh al Uhaymir 544,55559,Valid,H5,670,Found,2011,20.38848,57.00298,"(20.38848, 57.00298)"
Sayh al Uhaymir 546,56095,Valid,H5,1031.7,Found,2011,20.59947,57.14294,"(20.59947, 57.14294)"
Sayh al Uhaymir 547,56205,Valid,L5,2353,Found,2011,20.09977,56.70507,"(20.09977, 56.70507)"
Sayh al Uhaymir 548,56206,Valid,H4,53.8,Found,2011,20.23798,56.93035,"(20.23798, 56.93035)"
Sayh al Uhaymir 549,56207,Valid,H4,176.2,Found,2011,20.50483,56.83407,"(20.50483, 56.83407)"
Sayh al Uhaymir 550,56208,Valid,H5,130.9,Found,2011,20.4247,56.65013,"(20.4247, 56.65013)"
Sayh al Uhaymir 551,56209,Valid,L6,89.7,Found,2011,20.77045,57.08912,"(20.77045, 57.08912)"
Sayh al Uhaymir 556,56352,Valid,H6,2075,Found,2011,21.04035,57.04358,"(21.04035, 57.04358)"
Shalim 015,55604,Valid,L6,184,Found,2011,18.974,55.089,"(18.974, 55.089)"
Shalim 016,56200,Valid,H5,84.4,Found,2011,18.65148,55.14188,"(18.65148, 55.14188)"
Shalim 017,56201,Valid,H5,127.1,Found,2011,18.65388,55.1467,"(18.65388, 55.1467)"
Shalim 018,56202,Valid,H4,347.8,Found,2011,18.89837,55.58187,"(18.89837, 55.58187)"
Shalim 019,56203,Valid,H4,19.21,Found,2011,18.911,55.5569,"(18.911, 55.5569)"
Shalim 020,56204,Valid,H4-6,24.9,Found,2011,18.91123,55.55702,"(18.91123, 55.55702)"
Smokey Spring,57453,Valid,H4,254,Found,2011,40.95465,-118.49693,"(40.95465, -118.49693)"
Spruce 001,56165,Valid,L5,983,Found,2011,40.801,-114.701,"(40.801, -114.701)"
Spruce 002,56166,Valid,L6,18,Found,2011,40.792,-114.708,"(40.792, -114.708)"
Timber Lake,57160,Valid,H3,8660,Found,2011,45.425,-101.097,"(45.425, -101.097)"
Tin as Sawwan,56556,Valid,L4-5,1684,Found,2011,32.7605,9.1002,"(32.7605, 9.1002)"
Yelland 001,54765,Valid,L6,4.5,Found,2011,39.55801,-114.42715,"(39.55801, -114.42715)"
Yucca 015,57175,Valid,H-metal,3,Found,2011,34.8197,-114.2761,"(34.8197, -114.2761)"
Yucca 016,57158,Valid,H5,25.9,Found,2011,34.82658,-114.27763,"(34.82658, -114.27763)"
Yucca 017,57159,Valid,H5,200,Found,2011,34.81923,-114.27735,"(34.81923, -114.27735)"
Battle Mountain,56133,Valid,L6,2900,Fell,2012,40.66813,-117.18913,"(40.66813, -117.18913)"
Sutter's Mill,55529,Valid,C,992.5,Fell,2012,38.80389,-120.90806,"(38.80389, -120.90806)"
Antelope,57455,Valid,H4,754,Found,2012,40.90183,-118.54465,"(40.90183, -118.54465)"
Catalina 009,57173,Valid,CR2,5.2,Found,2012,-25.23333,-69.71667,"(-25.23333, -69.71667)"
Jiddat al Harasis 799,57428,Valid,LL6,212,Found,2012,19.77278,56.38982,"(19.77278, 56.38982)"
Johannesburg,55765,Valid,H4,63,Found,2012,35.37788,-117.63728,"(35.37788, -117.63728)"
Ksar Ghilane 010,55605,Valid,L5,50.1,Found,2012,32.806,9.833,"(32.806, 9.833)"
Ksar Ghilane 011,55606,Valid,L4,25.6,Found,2012,32.891,9.913,"(32.891, 9.913)"
Los Vientos 028,57338,Valid,H~5,12110,Found,2012,-24.68333,-69.76667,"(-24.68333, -69.76667)"
Mandalay Spring,57454,Valid,L6,2854,Found,2012,40.89201,-118.55319,"(40.89201, -118.55319)"
Northwest Africa 7035,54673,Valid,Eucrite-mmict,816,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7191,54869,Valid,L-melt rock,137,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7192,54870,Valid,LL4,1780,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7194,54872,Valid,R4,141.6,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7212,55291,Valid,H4,301.3,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7249,55527,Valid,L5,6760,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7250,55332,Valid,LL6,816,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7251,55333,Valid,L-melt rock,13000,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7253,55341,Valid,Eucrite,404,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7257,55338,Valid,Martian (shergottite),180,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7260,55380,Valid,R4,340,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7262,55382,Valid,Lunar (feldsp. breccia),413,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7267,55387,Valid,L-melt breccia,654,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7268,55388,Valid,Ureilite,220,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7269,55389,Valid,Eucrite-mmict,787,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7272,55392,Valid,Martian (shergottite),58.7,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7273,55393,Valid,LL6,115,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7274,55394,Valid,Lunar (feldsp. breccia),372.6,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7275,55395,Valid,CV3,197,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7276,55396,Valid,Ureilite,380,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7281,55663,Valid,Eucrite,20.04,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7284,55666,Valid,Diogenite,113.42,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7308,55609,Valid,LL3,264,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7312,55613,Valid,Lodranite,778,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7313,55614,Valid,LL6,777,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7314,55615,Valid,LL6,147,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7315,55616,Valid,Eucrite,80.3,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7319,55621,Valid,L5-melt breccia,6414,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7321,55623,Valid,Acapulcoite,109,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7322,55624,Valid,H4,109,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7323,55625,Valid,LL3,501,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7325,55627,Valid,Achondrite-ung,345,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7327,55665,Valid,H/L5,217.44,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7328,55633,Valid,H4,493.18,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7329,55667,Valid,Howardite,145.77,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7330,55668,Valid,Eucrite-cm,111.07,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7331,55669,Valid,Howardite,63.21,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7332,55671,Valid,CV3,59.3,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7334,55771,Valid,Eucrite,82.55,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7336,55714,Valid,L6,18000,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7347,55764,Valid,L6-melt breccia,1537,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7348,55716,Valid,LL6,1519,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7349,55766,Valid,Ureilite,187.12,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7350,55724,Valid,Mesosiderite-B2,37.48,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7367,55767,Valid,Eucrite-cm,35.59,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7368,55711,Valid,H4,1289.39,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7371,55728,Valid,L~5,15.5,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7380,55737,Valid,LL~5,61.7,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7382,56134,Valid,LL7,40.2,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7383,56076,Valid,Eucrite,329,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7385,56078,Valid,Eucrite,51.69,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7387,55725,Valid,Martian (shergottite),392,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7397,55749,Valid,Martian (shergottite),2130,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7401,56167,Valid,EL6,995.59,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7428,56135,Valid,L6-melt breccia,1830,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7429,56079,Valid,L4,5440,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7450,56119,Valid,LL6,151.17,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7452,56108,Valid,L5,1844,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7455,56111,Valid,H4,648,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7456,56112,Valid,L5,2282,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7459,56115,Valid,LL4,264,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7460,56116,Valid,L4,1481,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7462,56118,Valid,L4,1521,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7463,56120,Valid,L6,400.19,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7475,56132,Valid,Martian (basaltic breccia),80.2,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7476,56136,Valid,L6,562.32,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7477,56281,Valid,L3.9,616.18,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7478,56137,Valid,LL6,136.35,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7479,56307,Valid,CV3,1004.18,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7484,56309,Valid,Howardite,428,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7485,56310,Valid,Eucrite-mmict,360.12,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7487,56168,Valid,H4,404.61,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7488,56311,Valid,Eucrite,259,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7489,56531,Valid,R3.5-4,248,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7490,56181,Valid,Diogenite,1050,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7491,56210,Valid,L6,306.46,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7492,56211,Valid,L6,808.77,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7493,56214,Valid,Lunar (feldsp. breccia),503,Found,2012,0,0,"(0.0, 0.0)"
Northwest Africa 7494,56212,Valid,H6,3553,Found,2012,0,0,"(0.0, 0.0)"
